name|slug|full_name|type|publisher|description|source|popularity|star_count|pull_count|filter_type|certification_status|categories|operating_systems|architectures|logo_url|created_at|updated_at 
jmaitrehenry/google-cloud-sdk|jmaitrehenry/google-cloud-sdk|jmaitrehenry/jmaitrehenry/google-cloud-sdk|image|jmaitrehenry|Add Docker cli to google/cloud-sdk:alpine|community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2017-06-27T21:03:55.801979Z|2018-10-23T01:12:09.762042Z
fixl/google-cloud-sdk-emulators|fixl/google-cloud-sdk-emulators|fixl/fixl/google-cloud-sdk-emulators|image|fixl|Google Cloud SDK Emulators: https://gitlab.com/fixl/docker-google-cloud-sdk-emulators|community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2019-07-17T09:26:47.76704Z|2022-04-06T19:06:09.470375Z
googlecontainersmirrors/k8s-dns-kube-dns-amd64|googlecontainersmirrors/k8s-dns-kube-dns-amd64|googlecontainersmirrors/googlecontainersmirrors/k8s-dns-kube-dns-amd64|image|googlecontainersmirrors||community|0|0|267|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T03:24:53.533575Z|2018-03-16T03:26:47.274311Z
sinedied/googlehomekodi|sinedied/googlehomekodi|sinedied/sinedied/googlehomekodi|image|sinedied|Control kodi via Google Home / Assistant|community|0|10|50K+|community|not_certified|[]|['Linux']|['x86-64']||2018-01-02T19:14:01.393604Z|2020-01-07T11:59:06.294477Z
googlecontainersmirrors/kube-addon-manager-amd64|googlecontainersmirrors/kube-addon-manager-amd64|googlecontainersmirrors/googlecontainersmirrors/kube-addon-manager-amd64|image|googlecontainersmirrors||community|0|0|314|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T03:56:44.328479Z|2019-08-01T10:32:34.608693Z
googlefu/oscar-image|googlefu/oscar-image|googlefu/googlefu/oscar-image|image|googlefu||community|0|0|311|community|not_certified|[]|['Linux']|['x86-64']||2020-06-16T16:47:29.543171Z|2020-06-30T15:22:36.580083Z
googlecontainersmirrors/debian-iptables-arm64|googlecontainersmirrors/debian-iptables-arm64|googlecontainersmirrors/googlecontainersmirrors/debian-iptables-arm64|image|googlecontainersmirrors||community|0|0|309|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T11:05:14.684735Z|2019-11-14T11:28:11.972252Z
googlecontainersmirrors/kube-addon-manager-arm|googlecontainersmirrors/kube-addon-manager-arm|googlecontainersmirrors/googlecontainersmirrors/kube-addon-manager-arm|image|googlecontainersmirrors||community|0|0|273|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T04:03:48.926245Z|2019-08-01T10:32:43.78145Z
googlecontainersmirrors/etcd-arm64|googlecontainersmirrors/etcd-arm64|googlecontainersmirrors/googlecontainersmirrors/etcd-arm64|image|googlecontainersmirrors||community|0|0|251|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T13:26:24.274425Z|2018-03-21T01:49:24.17441Z
googlecontainersmirrors/pause-amd64|googlecontainersmirrors/pause-amd64|googlecontainersmirrors/googlecontainersmirrors/pause-amd64|image|googlecontainersmirrors||community|0|0|269|community|not_certified|[]|['Linux']|['x86-64']||2018-03-17T18:47:25.493319Z|2018-03-17T18:47:33.965227Z
googlecontainersmirrors/debian-hyperkube-base-arm64|googlecontainersmirrors/debian-hyperkube-base-arm64|googlecontainersmirrors/googlecontainersmirrors/debian-hyperkube-base-arm64|image|googlecontainersmirrors||community|0|0|280|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T10:45:49.698783Z|2018-03-22T06:07:52.229007Z
googlecontainersmirrors/elasticsearch|googlecontainersmirrors/elasticsearch|googlecontainersmirrors/googlecontainersmirrors/elasticsearch|image|googlecontainersmirrors||community|0|0|268|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T12:47:57.680565Z|2018-08-23T07:20:48.082198Z
googlecontainersmirror/kube-scheduler|googlecontainersmirror/kube-scheduler|googlecontainersmirror/googlecontainersmirror/kube-scheduler|image|googlecontainersmirror||community|0|1|248|community|not_certified|[]|['Linux']|['x86-64']||2020-04-07T09:41:32.092677Z|2020-07-22T07:19:57.474443Z
splatform/google-stackdriver-debugger|splatform/google-stackdriver-debugger|splatform/splatform/google-stackdriver-debugger|image|splatform||community|0|0|500K+|community|not_certified|[]|['Linux']|['x86-64']||2017-05-09T22:25:22.555663Z|2019-01-04T00:43:52.991933Z
christiandt/google-safebrowsing|christiandt/google-safebrowsing|christiandt/christiandt/google-safebrowsing|image|christiandt|Google Safe Browsing Server in a docker container|community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2016-12-21T14:44:13.004677Z|2016-12-21T20:15:39.643363Z
googlecontainersmirrors/kube-addon-manager|googlecontainersmirrors/kube-addon-manager|googlecontainersmirrors/googlecontainersmirrors/kube-addon-manager|image|googlecontainersmirrors||community|0|0|274|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T03:50:56.47636Z|2019-08-01T10:32:27.95028Z
googlecontainersmirrors/heapster-ppc64le|googlecontainersmirrors/heapster-ppc64le|googlecontainersmirrors/googlecontainersmirrors/heapster-ppc64le|image|googlecontainersmirrors||community|0|0|269|community|not_certified|[]|['Linux']|['x86-64']||2018-03-15T01:22:46.659524Z|2018-08-07T07:14:04.369186Z
googlecontainersmirrors/k8s-dns-sidecar-ppc64le|googlecontainersmirrors/k8s-dns-sidecar-ppc64le|googlecontainersmirrors/googlecontainersmirrors/k8s-dns-sidecar-ppc64le|image|googlecontainersmirrors||community|0|0|258|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T03:40:07.671912Z|2018-03-16T03:41:38.083259Z
googlecontainersmirrors/device-plugin-gpu|googlecontainersmirrors/device-plugin-gpu|googlecontainersmirrors/googlecontainersmirrors/device-plugin-gpu|image|googlecontainersmirrors||community|0|0|254|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T12:23:44.290415Z|2018-03-14T12:40:51.918951Z
googlecontainersmirrors/nginx-slim-arm|googlecontainersmirrors/nginx-slim-arm|googlecontainersmirrors/googlecontainersmirrors/nginx-slim-arm|image|googlecontainersmirrors||community|0|0|235|community|not_certified|[]|['Linux']|['x86-64']||2018-03-17T17:38:13.868569Z|2018-03-17T17:40:26.299674Z
cwmr/google-domains-ddns|cwmr/google-domains-ddns|cwmr/cwmr/google-domains-ddns|image|cwmr||community|0|1|500K+|community|not_certified|[]|['Linux']|['arm', 'x86-64']||2019-03-05T23:32:12.066376Z|2019-07-04T04:13:02.615647Z
googlecontainersmirror/coredns|googlecontainersmirror/coredns|googlecontainersmirror/googlecontainersmirror/coredns|image|googlecontainersmirror||community|0|1|241|community|not_certified|[]|['Linux']|['x86-64']||2020-04-07T09:28:02.960973Z|2020-07-22T07:19:38.048826Z
googlecontainersmirrors/debian-iptables-s390x|googlecontainersmirrors/debian-iptables-s390x|googlecontainersmirrors/googlecontainersmirrors/debian-iptables-s390x|image|googlecontainersmirrors||community|0|0|254|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T11:10:10.643498Z|2019-11-14T11:28:31.602236Z
googlecontainersmirrors/k8s-dns-sidecar-arm|googlecontainersmirrors/k8s-dns-sidecar-arm|googlecontainersmirrors/googlecontainersmirrors/k8s-dns-sidecar-arm|image|googlecontainersmirrors||community|0|0|232|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T03:35:48.452811Z|2018-03-16T03:37:18.369661Z
kylecrawshaw/googler|kylecrawshaw/googler|kylecrawshaw/kylecrawshaw/googler|image|kylecrawshaw|Docker container to run googler   https://github.com/jarun/googler|community|0|0|10K+|community|not_certified|[]|['Linux']|['x86-64']||2016-09-18T17:40:10.272995Z|2016-09-26T16:43:29.565557Z
adhawk/google-pubsub-emulator|adhawk/google-pubsub-emulator|adhawk/adhawk/google-pubsub-emulator|image|adhawk||community|0|0|500K+|community|not_certified|[]|['Linux']|['x86-64']||2018-06-01T15:45:29.6829Z|2021-05-17T12:31:15.762489Z
jasonslay/googleddns|jasonslay/googleddns|jasonslay/jasonslay/googleddns|image|jasonslay||community|0|0|500K+|community|not_certified|[]|['Linux']|['x86-64', 'arm64']||2020-12-23T20:42:07.688571Z|2020-12-23T21:21:18.524506Z
elnebuloso/google-closure-compiler|elnebuloso/google-closure-compiler|elnebuloso/elnebuloso/google-closure-compiler|image|elnebuloso|Dockerized Google Closure Compiler|community|0|1|10K+|community|not_certified|[]|['Linux']|['x86-64']||2018-06-15T13:38:24.22135Z|2020-02-24T20:47:10.986729Z
googlecontainersmirrors/debian-hyperkube-base-arm|googlecontainersmirrors/debian-hyperkube-base-arm|googlecontainersmirrors/googlecontainersmirrors/debian-hyperkube-base-arm|image|googlecontainersmirrors||community|0|0|217|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T10:41:44.03117Z|2018-03-22T06:07:17.971312Z
googlecontainersmirrors/kube-addon-manager-ppc64le|googlecontainersmirrors/kube-addon-manager-ppc64le|googlecontainersmirrors/googlecontainersmirrors/kube-addon-manager-ppc64le|image|googlecontainersmirrors||community|0|0|234|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T04:15:39.752088Z|2019-08-01T10:33:04.212539Z
googlecontainersmirrors/federation-apiserver-arm64|googlecontainersmirrors/federation-apiserver-arm64|googlecontainersmirrors/googlecontainersmirrors/federation-apiserver-arm64|image|googlecontainersmirrors||community|0|0|221|community|not_certified|[]|['Linux']|['x86-64']||2018-03-14T13:51:23.657142Z|2018-03-14T13:55:04.470101Z
googlecontainersmirror/etcd|googlecontainersmirror/etcd|googlecontainersmirror/googlecontainersmirror/etcd|image|googlecontainersmirror||community|0|2|213|community|not_certified|[]|['Linux']|['x86-64']||2020-04-07T09:23:15.515206Z|2020-07-22T07:19:30.54742Z
ibmcom/ibmjava|ibmcom/ibmjava|IBM/ibmcom/ibmjava|image|IBM|IBM® SDK, Java™ Technology Edition Docker Images|verified_publisher|0|20|1M+|verified_publisher|not_certified|[]|['']|['x86-64']|https://secure.gravatar.com/avatar/3ec19e556669394d7d6a5dfdef853ad8.jpg?s=80&r=g&d=mm|2016-05-27T09:14:12.037989Z|2018-12-04T20:35:13.232331Z
sdkeji/glide|sdkeji/glide|sdkeji/sdkeji/glide|image|sdkeji||community|0|0|1.9K|community|not_certified|[]|['Linux']|['x86-64']||2018-06-19T07:54:28.834377Z|2018-06-28T12:31:52.190166Z
openwrtorg/sdk|openwrtorg/sdk|openwrtorg/openwrtorg/sdk|image|openwrtorg|OpenWrt SDK to compile packages|community|0|22|500K+|community|not_certified|[]|['', 'Linux']|['x86-64']||2019-07-09T13:01:11.138009Z|2022-04-11T04:28:16.927253Z
sdkman/vendor-proxy|sdkman/vendor-proxy|sdkman/sdkman/vendor-proxy|image|sdkman|A secure proxy fronting all SDKMAN! Vendor services.|community|0|0|647|community|not_certified|[]|['Linux']|['x86-64']||2016-05-14T11:03:54.379788Z|2021-08-08T11:37:49.587664Z
sdkman/sdkman-broadcast|sdkman/sdkman-broadcast|sdkman/sdkman/sdkman-broadcast|image|sdkman|The service used by SDKMAN! clients for broadcast messages.|community|0|0|428|community|not_certified|[]|['Linux']|['x86-64']||2016-04-16T14:58:45.383651Z|2021-08-08T12:33:23.702614Z
sdktr/netops-toolbox|sdktr/netops-toolbox|sdktr/sdktr/netops-toolbox|image|sdktr||community|0|0|673|community|not_certified|[]|['Linux']|['x86-64']||2017-10-31T10:21:14.035171Z|2017-11-14T22:10:29.735149Z
sdkman/vendor-release|sdkman/vendor-release|sdkman/sdkman/vendor-release|image|sdkman||community|0|0|506|community|not_certified|[]|['Linux']|['x86-64']||2016-05-25T10:30:16.784509Z|2022-02-22T08:49:44.783154Z
sdkman/vendor-announce|sdkman/vendor-announce|sdkman/sdkman/vendor-announce|image|sdkman|A service for SDKMAN! Vendors to Announce new releases.|community|0|0|290|community|not_certified|[]|['Linux']|['x86-64']||2016-05-14T10:31:19.670607Z|2021-08-08T11:53:16.973532Z
sdkdeepa/feed-service|sdkdeepa/feed-service|sdkdeepa/sdkdeepa/feed-service|image|sdkdeepa||community|0|0|475|community|not_certified|[]|['Linux']|['x86-64']||2020-12-05T08:31:20.120752Z|2021-01-04T17:48:17.651723Z
sdkks/bionic-unminimized|sdkks/bionic-unminimized|sdkks/sdkks/bionic-unminimized|image|sdkks||community|0|0|427|community|not_certified|[]|['Linux']|['x86-64']||2018-08-24T15:42:29.362982Z|2018-10-04T01:07:23.877769Z
fortanix/sdkms-nginx|fortanix/sdkms-nginx|fortanix/fortanix/sdkms-nginx|image|fortanix|Image for running Nginx web server with TLS certificate and private key stored in Fortanix SDKMS.|community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2017-06-01T00:02:11.569645Z|2018-08-24T03:56:48.238458Z
dfinlab/sdk_beta_testnet|dfinlab/sdk_beta_testnet|dfinlab/dfinlab/sdk_beta_testnet|image|dfinlab||community|0|0|100K+|community|not_certified|[]|['Linux']|['x86-64']||2022-01-18T07:02:57.788864Z|2022-04-08T13:24:50.473389Z
openwrt/sdk|openwrt/sdk|openwrt/openwrt/sdk|image|openwrt||community|0|1|100K+|community|not_certified|[]|['Linux']|['x86-64']||2021-02-25T06:16:25.901948Z|2022-04-11T04:28:20.952534Z
mojaloop/sdk-scheme-adapter|mojaloop/sdk-scheme-adapter|mojaloop/mojaloop/sdk-scheme-adapter|image|mojaloop|A scheme adapter that simplifies interfacing a DFSP backend system to a Mojaloop switch|community|0|0|100K+|community|not_certified|[]|['Linux']|['x86-64']||2019-08-23T10:17:13.672328Z|2022-03-18T13:43:20.183666Z
sdkdockerhub/sfdx_ant|sdkdockerhub/sfdx_ant|sdkdockerhub/sdkdockerhub/sfdx_ant|image|sdkdockerhub||community|0|0|264|community|not_certified|[]|['Linux']|['x86-64']||2019-08-08T09:31:13.744614Z|2019-08-08T09:31:14.105093Z
zephyrprojectrtos/sdk-build|zephyrprojectrtos/sdk-build|zephyrprojectrtos/zephyrprojectrtos/sdk-build|image|zephyrprojectrtos|Env for SDK builds|community|0|0|10K+|community|not_certified|[]|['Linux']|['x86-64', 'arm64']||2020-02-08T19:29:26.28547Z|2022-03-29T09:42:41.381004Z
iopsys/sdk-builder|iopsys/sdk-builder|iopsys/iopsys/sdk-builder|image|iopsys|iopsysWrt SDK Builder|community|0|0|10K+|community|not_certified|[]|['Linux']|['x86-64']||2020-05-07T08:34:09.000258Z|2022-03-11T10:34:01.202574Z
kuzzleio/sdk-cross|kuzzleio/sdk-cross|kuzzleio/kuzzleio/sdk-cross|image|kuzzleio|Custom cross compilation toolchain to build Kuzzle SDKs on each architecture|community|0|0|10K+|community|not_certified|[]|['Linux']|['x86-64']||2018-04-20T13:38:35.203785Z|2018-12-10T16:58:18.049127Z
cubos/sdkgen|cubos/sdkgen|cubos/cubos/sdkgen|image|cubos||community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2018-03-07T17:04:20.142368Z|2020-05-08T01:36:06.386158Z
dfinlab/sdk_testnet|dfinlab/sdk_testnet|dfinlab/dfinlab/sdk_testnet|image|dfinlab||community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2022-01-17T05:47:45.844388Z|2022-01-26T03:42:12.508739Z
restyled/sdk|restyled/sdk|restyled/restyled/sdk|image|restyled||community|0|0|50K+|community|not_certified|[]|['Linux']|['x86-64']||2020-12-23T18:46:37.851285Z|2021-11-24T16:05:12.401938Z
medigoid/sdk|medigoid/sdk|medigoid/medigoid/sdk|image|medigoid|Expressjs SDK|community|0|0|6.3K|community|not_certified|[]|['Linux']|['x86-64']||2019-08-16T08:39:55.309719Z|2019-08-22T14:15:31.087362Z
sdkerlin/dmarc-visualizer|sdkerlin/dmarc-visualizer|sdkerlin/sdkerlin/dmarc-visualizer|image|sdkerlin|dmarc-visualizer|community|0|0|130|community|not_certified|[]|['Linux']|['x86-64']||2021-05-05T15:29:02.430592Z|2021-05-05T17:25:08.128363Z
sdkman/sdkman-db-cleanup|sdkman/sdkman-db-cleanup|sdkman/sdkman/sdkman-db-cleanup|image|sdkman||community|0|0|90|community|not_certified|[]|['Linux']|['x86-64']||2018-03-16T22:49:38.221527Z|2018-03-24T00:24:05.254441Z
sdktr/proxnetbox|sdktr/proxnetbox|sdktr/sdktr/proxnetbox|image|sdktr||community|0|0|124|community|not_certified|[]|['Linux']|['x86-64']||2021-06-25T10:13:58.471338Z|2021-09-01T13:20:29.296913Z
sdk322/goals-node|sdk322/goals-node|sdk322/sdk322/goals-node|image|sdk322||community|0|0|112|community|not_certified|[]|['Linux']|['x86-64']||2021-03-31T11:06:25.419393Z|2021-03-31T11:28:39.364408Z
newbe36524/sdk|newbe36524/sdk|newbe36524/newbe36524/sdk|image|newbe36524|mirror for mcr.microsoft.com/dotnet/core/sdk|community|0|2|4.7K|community|not_certified|[]|['Linux', 'Windows']|['x86-64', 'arm', 'arm64']||2020-06-10T00:31:36.434277Z|2022-01-01T04:38:59.844874Z
sdkks/ubuntu-bionic-workstation|sdkks/ubuntu-bionic-workstation|sdkks/sdkks/ubuntu-bionic-workstation|image|sdkks||community|0|0|108|community|not_certified|[]|['Linux']|['x86-64']||2019-06-22T02:55:50.64229Z|2020-06-27T13:02:09.054841Z
tendermintdev/sdk-proto-gen|tendermintdev/sdk-proto-gen|tendermintdev/tendermintdev/sdk-proto-gen|image|tendermintdev||community|0|0|10K+|community|not_certified|[]|['Linux']|['x86-64', 'arm64']||2020-11-11T17:57:32.97726Z|2022-03-26T22:43:34.083667Z
haechi/sdk-enclave|haechi/sdk-enclave|haechi/haechi/sdk-enclave|image|haechi||community|0|1|10K+|community|not_certified|[]|['Linux']|['x86-64']||2020-03-27T02:26:09.409953Z|2021-04-22T01:38:12.845041Z
sdkawata/docker-test-new|sdkawata/docker-test-new|sdkawata/sdkawata/docker-test-new|image|sdkawata|docker test|community|0|0|84|community|not_certified|[]|['Linux']|['x86-64']||2016-09-21T00:45:08.339367Z|2016-09-21T00:47:32.005154Z
bigdft/sdk|bigdft/sdk|bigdft/bigdft/sdk|image|bigdft|BigDFT Software Development Kit|community|0|1|10K+|community|not_certified|[]|['', 'Linux']|['arm64', 'ppc64le', '', 'x86-64']||2018-02-26T13:38:25.116289Z|2022-02-21T14:16:16.026912Z
kbase/sdkbase2|kbase/sdkbase2|kbase/kbase/sdkbase2|image|kbase|Base image used in the kb_sdk repo (decoupled from kb_sdk repo). Works for Java, Python, Perl|community|0|0|10K+|community|not_certified|[]|['Linux']|['x86-64']||2018-02-24T18:40:39.714586Z|2018-09-22T20:52:47.128479Z
sdkanse/discoveryserver|sdkanse/discoveryserver|sdkanse/sdkanse/discoveryserver|image|sdkanse||community|0|0|78|community|not_certified|[]|['Linux']|['x86-64']||2020-05-06T11:12:44.012641Z|2020-08-25T07:22:18.333398Z
